Date;Open_normalized;High_normalized;Low_normalized;Close_normalized;Volume_normalized
23/10/2017 00.00;0.21543459566200593;0.21737602249488752;0.21088327071260268;0.2193203172277606;0.020343536665932613
24/10/2017 00.00;0.2193203172277606;0.22213701431492844;0.21620072597592815;0.2226964359652196;0.012422373926447919
25/10/2017 00.00;0.2226964359652196;0.22018788343558282;0.2156594281347513;0.2193203172277606;0.023056595463554284
26/10/2017 00.00;0.22046692359142595;0.21820679959100203;0.20613895433993504;0.2059113928082301;0.026077956397269324
27/10/2017 00.00;0.20731280058604326;0.2120398773006135;0.202795644144431;0.20339522884352007;0.041722087645892976
30/10/2017 00.00;0.20702614899512692;0.2156825153374233;0.20725339107176974;0.2134598847023601;0.033023563091829994
31/10/2017 00.00;0.21486129248017327;0.2148517382413088;0.2083678278036044;0.21374653629327642;0.03573001541510681
01/11/2017 00.00;0.21486129248017327;0.21961273006134968;0.2125708463350952;0.22046692359142595;0.02160096894957058
02/11/2017 00.00;0.2210083765964901;0.21961273006134968;0.21731516270776285;0.21709080485396695;0.017789033252587537
03/11/2017 00.00;0.2193203172277606;0.21795117586912066;0.21339871362160096;0.21709080485396695;0.025338031270645232
06/11/2017 00.00;0.2265821575309743;0.22530035787321062;0.21881169203336942;0.22037137306112048;0.03119356969830434
07/11/2017 00.00;0.22037137306112048;0.22111451942740287;0.220276380309495;0.22094467624295314;0.021935696983043384
08/11/2017 00.00;0.22126317801063797;0.21964468302658488;0.21374896516589187;0.2168041532630506;0.032395948029068485
09/11/2017 00.00;0.2168041532630506;0.21517126789366053;0.21199770744443736;0.2165175016721343;0.03907729574983484
10/11/2017 00.00;0.21916106634391821;0.21993225971370142;0.2161370438769662;0.22065802465203682;0.045109006826690154
13/11/2017 00.00;0.22126317801063797;0.22053936605316973;0.21317582627523404;0.21441539000541454;0.01952873816340013
14/11/2017 00.00;0.21441539000541454;0.21577837423312884;0.20900464879322422;0.20966971366691084;0.02662188945166263
15/11/2017 00.00;0.20877790871739338;0.20622443762781187;0.2021906642042922;0.2028537758384559;0.03304338251486457
16/11/2017 00.00;0.20224862247985476;0.20890848670756645;0.20129911481882443;0.20820460553556072;0.029321735300594582
17/11/2017 00.00;0.20938306207599452;0.2113049591002045;0.20547029230083425;0.20759945217695958;0.019255670557146002
20/11/2017 00.00;0.20759945217695958;0.20862091002044988;0.20575686174616314;0.2055291906870083;0.011411583351684651
21/11/2017 00.00;0.2055291906870083;0.20296523517382414;0.19951601604788893;0.19928655604038603;0.029209425236731996
22/11/2017 00.00;0.19928655604038603;0.20267765848670757;0.19951601604788893;0.2028537758384559;0.013860383175512001
23/11/2017 00.00;0.20345892919705705;0.20267765848670757;0.2010125453734955;0.20078351434850464;0.006943404536445717
24/11/2017 00.00;0.20107016593942095;0.20028118609406953;0.1986244666624212;0.19871325285855337;0.007969610218013654
